ORD-101109,14-01-2022,Linda Miller,Technology,Accessories,North,4766.74,804.51
ORD-101112,17-01-2022,David Wilson,Technology,Binders,East,158.61,159.39
ORD-101115,20-01-2022,Emily Davis,Technology,Chairs,East,2693.81,-179.54
ORD-101118,23-01-2022,David Wilson,Technology,Binders,South,2414.72,418.61
ORD-101124,29-01-2022,John Smith,Technology,Chairs,West,3835.89,1158.14
ORD-101125,30-01-2022,Emily Davis,Technology,Storage,North,1483.93,1022.01
ORD-101127,01-02-2022,David Wilson,Technology,Storage,South,4721.43,938.33
ORD-101129,03-02-2022,Michael Brown,Technology,Binders,East,57.7,996.24
ORD-101140,14-02-2022,Michael Brown,Technology,Binders,East,4696.73,58.57
ORD-101145,19-02-2022,John Smith,Technology,Tables,South,101.99,150.29
ORD-101148,22-02-2022,Michael Brown,Technology,Phones,South,3421.82,-157.78
ORD-101153,27-02-2022,Emily Davis,Technology,Accessories,East,1637.09,709.13
ORD-101154,28-02-2022,Emily Davis,Technology,Binders,East,676.46,307.77
ORD-101157,03-03-2022,Emily Davis,Technology,Accessories,West,558.2,489.03
ORD-101158,04-03-2022,John Smith,Technology,Tables,East,2129.17,1325.97
ORD-101159,05-03-2022,Linda Miller,Technology,Tables,North,98.75,254.23
ORD-101163,09-03-2022,David Wilson,Technology,Chairs,South,4227.09,378.19
ORD-101165,11-03-2022,David Wilson,Technology,Binders,South,2275.13,1419.11
ORD-101167,13-03-2022,David Wilson,Technology,Tables,East,2491.25,-278.8
ORD-101171,17-03-2022,Emily Davis,Technology,Accessories,West,915.62,1330.09
ORD-101174,20-03-2022,Michael Brown,Technology,Tables,North,3308.53,928.01
ORD-101176,22-03-2022,Sarah Johnson,Technology,Accessories,North,4241.14,601.63
ORD-101178,24-03-2022,Michael Brown,Technology,Binders,West,2253.95,462.26
ORD-101180,26-03-2022,David Wilson,Technology,Binders,East,3444.54,1165.74
ORD-101184,30-03-2022,Emily Davis,Technology,Phones,South,2791.8,262.88
ORD-101190,05-04-2022,Sarah Johnson,Technology,Tables,North,3412.17,883.26
ORD-101193,08-04-2022,Linda Miller,Technology,Binders,North,17.08,1413.02
ORD-101195,10-04-2022,John Smith,Technology,Binders,West,2957.37,1074.14
ORD-101196,11-04-2022,John Smith,Technology,Storage,West,4860.52,747.44
ORD-101198,13-04-2022,Michael Brown,Technology,Chairs,South,1976.72,1018.32
ORD-101202,17-04-2022,Sarah Johnson,Technology,Storage,South,1255.91,1386.76
ORD-101209,24-04-2022,John Smith,Technology,Storage,West,4481.12,1450.38
ORD-101213,28-04-2022,Linda Miller,Technology,Binders,South,459.03,410.96
ORD-101214,29-04-2022,John Smith,Technology,Accessories,East,1439.87,1203.67
ORD-101215,30-04-2022,Linda Miller,Technology,Phones,North,4861.58,-67.36
ORD-101216,01-05-2022,Michael Brown,Technology,Storage,North,2797,511.67
ORD-101221,06-05-2022,Emily Davis,Technology,Storage,South,4706.69,-147.15
ORD-101224,09-05-2022,Linda Miller,Technology,Binders,West,2566.3,-316.9
ORD-101225,10-05-2022,John Smith,Technology,Accessories,North,3949.3,-273.68
ORD-101232,17-05-2022,John Smith,Technology,Chairs,West,208.63,912.95
ORD-101233,18-05-2022,Emily Davis,Technology,Phones,North,3817.47,869.45
ORD-101236,21-05-2022,David Wilson,Technology,Chairs,West,437.46,295.63
ORD-101240,25-05-2022,Sarah Johnson,Technology,Binders,South,654.39,986.63
ORD-101241,26-05-2022,John Smith,Technology,Binders,North,4730.55,219.53
ORD-101245,30-05-2022,Emily Davis,Technology,Phones,South,2378.89,-409.78
ORD-101246,31-05-2022,Emily Davis,Technology,Phones,East,559.01,271.13
ORD-101253,07-06-2022,Sarah Johnson,Technology,Phones,South,3928.81,1434.77
ORD-101254,08-06-2022,Michael Brown,Technology,Tables,East,619.05,1122.22
ORD-101257,11-06-2022,John Smith,Technology,Phones,North,2788.88,571
ORD-101263,17-06-2022,David Wilson,Technology,Accessories,South,1116.1,1463.56
ORD-101266,20-06-2022,Emily Davis,Technology,Accessories,North,4771.23,75.67
ORD-101267,21-06-2022,Sarah Johnson,Technology,Chairs,West,4952.42,-438.75
ORD-101268,22-06-2022,Emily Davis,Technology,Phones,East,4040.22,-311.78
ORD-101271,25-06-2022,John Smith,Technology,Tables,East,1707.72,1195.06
ORD-101275,29-06-2022,Sarah Johnson,Technology,Storage,West,3622.8,500.12
ORD-101276,30-06-2022,Linda Miller,Technology,Binders,South,937.96,1278.07
ORD-101278,02-07-2022,Sarah Johnson,Technology,Storage,West,4141.07,54.45
ORD-101280,04-07-2022,John Smith,Technology,Tables,South,4357.14,275.87
ORD-101287,11-07-2022,Linda Miller,Technology,Phones,East,4964.14,-492.15
ORD-101293,17-07-2022,Linda Miller,Technology,Tables,North,1252,89.85
ORD-101296,20-07-2022,John Smith,Technology,Binders,West,2878.03,-65.17
ORD-101298,22-07-2022,Michael Brown,Technology,Phones,North,4103.52,50.15
ORD-101299,23-07-2022,Emily Davis,Technology,Phones,West,927.9,673.53
ORD-101301,25-07-2022,Linda Miller,Technology,Accessories,North,78.15,-464.79
ORD-101303,27-07-2022,John Smith,Technology,Phones,North,288.63,361.94
ORD-101305,29-07-2022,Linda Miller,Technology,Phones,North,3955.05,1268.34
ORD-101308,01-08-2022,Sarah Johnson,Technology,Chairs,East,2966.3,176.08
ORD-101310,03-08-2022,David Wilson,Technology,Phones,North,961.68,1187.28
ORD-101311,04-08-2022,Michael Brown,Technology,Accessories,South,2845.36,689.66
ORD-101318,11-08-2022,John Smith,Technology,Storage,South,2848.16,1058.98
ORD-101320,13-08-2022,Emily Davis,Technology,Accessories,East,3488.73,1144.29
ORD-101321,14-08-2022,David Wilson,Technology,Accessories,North,4977.65,445.83
ORD-101322,15-08-2022,John Smith,Technology,Phones,South,78.25,-115.04
ORD-101325,18-08-2022,Michael Brown,Technology,Accessories,West,1318.96,1272.52
ORD-101326,19-08-2022,David Wilson,Technology,Binders,South,1120.42,801.68
ORD-101336,29-08-2022,Linda Miller,Technology,Phones,West,4262.18,661.45
ORD-101337,30-08-2022,Linda Miller,Technology,Accessories,West,4824.77,883.86
ORD-101357,19-09-2022,John Smith,Technology,Phones,North,1302.4,23.58
ORD-101359,21-09-2022,Sarah Johnson,Technology,Accessories,South,3266.92,-51.74
ORD-101367,29-09-2022,David Wilson,Technology,Phones,East,2457.39,911.13
ORD-101368,30-09-2022,Linda Miller,Technology,Chairs,South,379.85,1157.64
ORD-101374,06-10-2022,Michael Brown,Technology,Phones,East,4964.59,1260.15
ORD-101375,07-10-2022,Sarah Johnson,Technology,Chairs,South,1984.28,582.95
ORD-101377,09-10-2022,Linda Miller,Technology,Chairs,East,4815.25,-419.66
ORD-101378,10-10-2022,Sarah Johnson,Technology,Tables,West,4159.36,295.03
ORD-101379,11-10-2022,John Smith,Technology,Accessories,North,2323.13,1395.61
ORD-101380,12-10-2022,Emily Davis,Technology,Binders,East,3690.07,-0.7
ORD-101381,13-10-2022,Linda Miller,Technology,Chairs,North,649.39,1383.07
ORD-101384,16-10-2022,John Smith,Technology,Phones,North,814.21,627.34
ORD-101387,19-10-2022,John Smith,Technology,Accessories,East,3497.94,1051.79
ORD-101393,25-10-2022,John Smith,Technology,Accessories,South,4925.2,-222.08
ORD-101395,27-10-2022,Linda Miller,Technology,Chairs,North,1435.8,269.76
ORD-101400,01-11-2022,Emily Davis,Technology,Phones,West,2047.25,357.85
ORD-101402,03-11-2022,David Wilson,Technology,Binders,West,1492.61,658.73
ORD-101404,05-11-2022,David Wilson,Technology,Storage,West,4425.17,-200.64
ORD-101406,07-11-2022,Linda Miller,Technology,Phones,East,3351.92,-127
ORD-101411,12-11-2022,John Smith,Technology,Storage,North,3914.38,-453.87
ORD-101415,16-11-2022,David Wilson,Technology,Tables,West,2016.73,1276.67
ORD-101416,17-11-2022,John Smith,Technology,Storage,South,342.44,1319
ORD-101419,20-11-2022,Sarah Johnson,Technology,Chairs,West,3364.4,95.06
ORD-101425,26-11-2022,John Smith,Technology,Phones,South,1275,1173.43
ORD-101430,01-12-2022,David Wilson,Technology,Tables,North,3417.36,-313.81
ORD-101434,05-12-2022,David Wilson,Technology,Accessories,North,4655.83,584.39
ORD-101436,07-12-2022,Emily Davis,Technology,Accessories,South,3485.73,834.52
ORD-101437,08-12-2022,David Wilson,Technology,Storage,South,2987.73,790.17
ORD-101440,11-12-2022,Emily Davis,Technology,Tables,North,623.15,453.94
ORD-101442,13-12-2022,Emily Davis,Technology,Tables,East,4070,482.08
ORD-101446,17-12-2022,John Smith,Technology,Storage,North,1891.2,377.67
ORD-101447,18-12-2022,Michael Brown,Technology,Tables,South,4610.01,1141.3
ORD-101448,19-12-2022,David Wilson,Technology,Phones,West,190.9,1060.12
ORD-101450,21-12-2022,Michael Brown,Technology,Tables,East,1161.78,-0.46
ORD-101454,25-12-2022,Michael Brown,Technology,Accessories,West,4441.66,788.36
ORD-101458,29-12-2022,Michael Brown,Technology,Phones,West,3685.11,1125.91
ORD-101459,30-12-2022,Michael Brown,Technology,Binders,South,4627.4,489.86
ORD-101461,01-01-2023,Emily Davis,Technology,Tables,South,873.9,414.24
ORD-101468,08-01-2023,Sarah Johnson,Technology,Phones,West,189.59,488.47
ORD-101470,10-01-2023,Michael Brown,Technology,Chairs,North,2961.34,733.7
ORD-101476,16-01-2023,David Wilson,Technology,Tables,South,925.49,1021.95
ORD-101477,17-01-2023,Michael Brown,Technology,Phones,North,3398.55,941.91
ORD-101482,22-01-2023,David Wilson,Technology,Chairs,West,1401.4,-309.67
ORD-101491,31-01-2023,John Smith,Technology,Accessories,West,4988.5,1441.69
ORD-101494,03-02-2023,Emily Davis,Technology,Chairs,North,3937.63,882.48
ORD-101495,04-02-2023,David Wilson,Technology,Accessories,West,4816.38,17.99
ORD-101501,10-02-2023,Emily Davis,Technology,Phones,West,1374.19,773.26
ORD-101506,15-02-2023,Michael Brown,Technology,Tables,West,3616.41,-159.41
ORD-101510,19-02-2023,John Smith,Technology,Accessories,West,2606.84,463.12
ORD-101512,21-02-2023,John Smith,Technology,Phones,West,2730.73,-4.63
ORD-101514,23-02-2023,Sarah Johnson,Technology,Binders,West,4479.39,908.53
ORD-101516,25-02-2023,Michael Brown,Technology,Accessories,South,984.38,1262.34
ORD-101521,02-03-2023,Linda Miller,Technology,Binders,West,574.97,1230.75
ORD-101523,04-03-2023,Emily Davis,Technology,Phones,West,1299.95,-253.62
ORD-101525,06-03-2023,Sarah Johnson,Technology,Chairs,West,4800.08,822.68
ORD-101526,07-03-2023,Michael Brown,Technology,Storage,East,1901.64,804.22
ORD-101529,10-03-2023,David Wilson,Technology,Chairs,West,605.3,359.88
ORD-101533,14-03-2023,Emily Davis,Technology,Storage,East,954.85,1296.55
ORD-101541,22-03-2023,Emily Davis,Technology,Binders,North,375.14,273.12
ORD-101543,24-03-2023,David Wilson,Technology,Chairs,South,3263.35,-370.02
ORD-101550,31-03-2023,Emily Davis,Technology,Accessories,East,4908.24,-214.22
ORD-101552,02-04-2023,Linda Miller,Technology,Chairs,North,4559.57,942.54
ORD-101558,08-04-2023,Michael Brown,Technology,Storage,North,106.33,-39.85
ORD-101560,10-04-2023,Michael Brown,Technology,Phones,East,754.82,-257.17
ORD-101561,11-04-2023,Emily Davis,Technology,Storage,East,4099,-291.44
ORD-101569,19-04-2023,Emily Davis,Technology,Binders,South,331.23,-240.83
ORD-101570,20-04-2023,John Smith,Technology,Phones,East,507.31,-495.84
ORD-101572,22-04-2023,Emily Davis,Technology,Storage,North,4075.83,609.79
ORD-101574,24-04-2023,Linda Miller,Technology,Accessories,South,1231.61,167.66
ORD-101576,26-04-2023,Michael Brown,Technology,Accessories,North,3844.14,301.31
ORD-101578,28-04-2023,Emily Davis,Technology,Binders,East,2050.95,631.62
ORD-101586,06-05-2023,Linda Miller,Technology,Phones,West,1695.89,-225.98
ORD-101592,12-05-2023,Linda Miller,Technology,Accessories,West,1928.2,-491.25
ORD-101598,18-05-2023,Emily Davis,Technology,Storage,East,4114.45,-362.28
ORD-101599,19-05-2023,Linda Miller,Technology,Chairs,East,2036,-264.56
ORD-101606,26-05-2023,Michael Brown,Technology,Binders,South,4402.65,-123.44
ORD-101608,28-05-2023,Linda Miller,Technology,Storage,East,1629.51,-122.52
ORD-101610,30-05-2023,Emily Davis,Technology,Binders,North,1061.12,-263.61
ORD-101612,01-06-2023,Emily Davis,Technology,Tables,North,907.44,391.64
ORD-101614,03-06-2023,David Wilson,Technology,Binders,East,4657.48,435.32
ORD-101615,04-06-2023,John Smith,Technology,Binders,East,738.99,358.34
ORD-101616,05-06-2023,John Smith,Technology,Phones,East,3165.68,788.96
ORD-101622,11-06-2023,Sarah Johnson,Technology,Storage,East,4005.11,1032.81
ORD-101624,13-06-2023,Michael Brown,Technology,Binders,West,1081.65,1157.73
ORD-101625,14-06-2023,Emily Davis,Technology,Binders,East,942.69,1347.69
ORD-101626,15-06-2023,David Wilson,Technology,Storage,East,2280.13,770.97
ORD-101630,19-06-2023,Sarah Johnson,Technology,Binders,West,2710.69,1001.76
ORD-101631,20-06-2023,Linda Miller,Technology,Binders,South,4783.44,-426.54
ORD-101633,22-06-2023,Michael Brown,Technology,Chairs,North,2106.47,-224.1
ORD-101634,23-06-2023,Linda Miller,Technology,Storage,North,4844.82,-55.23
ORD-101638,27-06-2023,Sarah Johnson,Technology,Phones,East,4873.3,716.14
ORD-101639,28-06-2023,Sarah Johnson,Technology,Accessories,South,3447.44,-283.7
ORD-101644,03-07-2023,David Wilson,Technology,Storage,South,1524.36,183.73
ORD-101646,05-07-2023,David Wilson,Technology,Binders,North,1490.56,74
ORD-101649,08-07-2023,Michael Brown,Technology,Tables,North,4086.75,1463.1
ORD-101655,14-07-2023,Emily Davis,Technology,Storage,East,1419.67,219.82
ORD-101659,18-07-2023,David Wilson,Technology,Accessories,West,4929.95,613.21
ORD-101660,19-07-2023,Linda Miller,Technology,Binders,West,167.36,1185.53
ORD-101662,21-07-2023,John Smith,Technology,Chairs,North,1862.43,-434.53
ORD-101669,28-07-2023,Emily Davis,Technology,Storage,East,3287.9,1466.56
ORD-101670,29-07-2023,Michael Brown,Technology,Binders,East,1407.14,92.6
ORD-101671,30-07-2023,Emily Davis,Technology,Phones,West,153.72,-19.39
ORD-101672,31-07-2023,Emily Davis,Technology,Tables,East,2080.01,776.1
ORD-101680,08-08-2023,John Smith,Technology,Storage,East,2843.45,1266.41
ORD-101685,13-08-2023,Emily Davis,Technology,Chairs,South,2561.51,-248.12
ORD-101688,16-08-2023,Michael Brown,Technology,Accessories,West,1451.9,1280.31
ORD-101694,22-08-2023,John Smith,Technology,Tables,South,855.91,38.07
ORD-101699,27-08-2023,John Smith,Technology,Chairs,North,4305.04,-241.85
ORD-101700,28-08-2023,David Wilson,Technology,Phones,West,86.92,-33.48
ORD-101701,29-08-2023,Michael Brown,Technology,Chairs,South,545.11,784.65
ORD-101712,09-09-2023,Sarah Johnson,Technology,Phones,North,161.81,1303.98
ORD-101715,12-09-2023,David Wilson,Technology,Storage,North,4662.02,-131.02
ORD-101717,14-09-2023,John Smith,Technology,Phones,East,1603.73,544.49
ORD-101718,15-09-2023,Emily Davis,Technology,Chairs,South,2935.96,-393.34
ORD-101725,22-09-2023,Emily Davis,Technology,Tables,North,2813.87,1338.6
ORD-101731,28-09-2023,Michael Brown,Technology,Accessories,West,2106.11,925.51
ORD-101736,03-10-2023,John Smith,Technology,Binders,North,357.26,1458.75
ORD-101738,05-10-2023,Michael Brown,Technology,Accessories,East,3824.36,152
ORD-101739,06-10-2023,David Wilson,Technology,Tables,West,3622.74,583.76
ORD-101740,07-10-2023,John Smith,Technology,Tables,East,2829.44,-159.57
ORD-101741,08-10-2023,David Wilson,Technology,Accessories,North,2346.45,-455.56
ORD-101750,17-10-2023,Emily Davis,Technology,Accessories,West,128.79,1400.77
ORD-101755,22-10-2023,Michael Brown,Technology,Chairs,North,1950.09,514.64
ORD-101756,23-10-2023,David Wilson,Technology,Chairs,West,604.31,-240.89
ORD-101757,24-10-2023,Linda Miller,Technology,Tables,West,411.41,1243.19
ORD-101761,28-10-2023,Linda Miller,Technology,Storage,South,3510.47,-87.67
ORD-101772,08-11-2023,Emily Davis,Technology,Accessories,South,3527.44,-127.27
ORD-101773,09-11-2023,Sarah Johnson,Technology,Storage,South,1032.53,163.97
ORD-101774,10-11-2023,David Wilson,Technology,Phones,North,4474.62,627.32
ORD-101775,11-11-2023,Michael Brown,Technology,Storage,North,4643.75,952.94
ORD-101777,13-11-2023,Michael Brown,Technology,Binders,West,4696.02,551.19
ORD-101779,15-11-2023,Emily Davis,Technology,Storage,North,2553.79,1329.38
ORD-101780,16-11-2023,John Smith,Technology,Phones,West,885.52,1357.45
ORD-101781,17-11-2023,Emily Davis,Technology,Binders,North,4032.99,866.85
ORD-101783,19-11-2023,Sarah Johnson,Technology,Tables,East,4257.93,574.15
ORD-101785,21-11-2023,David Wilson,Technology,Phones,West,3795.78,1489.31
ORD-101786,22-11-2023,David Wilson,Technology,Storage,East,496.92,1492.13
ORD-101787,23-11-2023,Linda Miller,Technology,Tables,North,210.82,1215.22
ORD-101789,25-11-2023,Sarah Johnson,Technology,Accessories,East,2132.52,1406.55
ORD-101792,28-11-2023,Sarah Johnson,Technology,Accessories,North,4279.58,314.39
ORD-101795,01-12-2023,Sarah Johnson,Technology,Accessories,West,4087.47,-206.25
ORD-101796,02-12-2023,Linda Miller,Technology,Storage,South,4580.8,214.13
ORD-101799,05-12-2023,Linda Miller,Technology,Chairs,North,766.82,-198.24
ORD-101805,11-12-2023,Emily Davis,Technology,Phones,South,3651.14,1330.11
ORD-101807,13-12-2023,David Wilson,Technology,Storage,South,4744.92,-435.52
ORD-101810,16-12-2023,Michael Brown,Technology,Phones,South,1529.17,1035.48
ORD-101811,17-12-2023,Michael Brown,Technology,Accessories,North,2505.74,489
ORD-101812,18-12-2023,Sarah Johnson,Technology,Binders,East,2117.54,1482.76
ORD-101815,21-12-2023,David Wilson,Technology,Phones,West,972.74,293.09
ORD-101816,22-12-2023,Michael Brown,Technology,Accessories,East,1027.39,399.56
ORD-101817,23-12-2023,John Smith,Technology,Binders,South,943.41,1342.73
ORD-101818,24-12-2023,Linda Miller,Technology,Binders,West,2450.2,620.01
ORD-101822,28-12-2023,Emily Davis,Technology,Chairs,West,3186.36,1430.98
ORD-101824,30-12-2023,Linda Miller,Technology,Accessories,South,3341.36,771.3
ORD-101828,03-01-2024,John Smith,Technology,Binders,South,4300.66,-25.61
ORD-101831,06-01-2024,John Smith,Technology,Storage,East,3842.48,983.74
ORD-101832,07-01-2024,David Wilson,Technology,Phones,East,73.09,1493.11
ORD-101835,10-01-2024,Sarah Johnson,Technology,Storage,East,3903.33,1402.81
ORD-101840,15-01-2024,Michael Brown,Technology,Accessories,South,3527.13,1178.81
ORD-101841,16-01-2024,Michael Brown,Technology,Phones,East,785.45,1024.84
ORD-101842,17-01-2024,Michael Brown,Technology,Binders,North,3252.46,941.77
ORD-101844,19-01-2024,Linda Miller,Technology,Tables,East,914.82,18.76
ORD-101847,22-01-2024,David Wilson,Technology,Tables,West,737.89,125.98
ORD-101854,29-01-2024,John Smith,Technology,Binders,North,2195.78,175.1
ORD-101856,31-01-2024,Michael Brown,Technology,Chairs,South,3599.15,1445.87
ORD-101857,01-02-2024,Michael Brown,Technology,Accessories,East,641.37,-488.73
ORD-101861,05-02-2024,Linda Miller,Technology,Accessories,West,750.21,453.18
ORD-101862,06-02-2024,Emily Davis,Technology,Storage,East,120.45,1427.62
ORD-101863,07-02-2024,David Wilson,Technology,Phones,East,3145.4,291.2
ORD-101865,09-02-2024,John Smith,Technology,Chairs,West,4934.65,-51.31
ORD-101868,12-02-2024,Emily Davis,Technology,Binders,West,1864.21,591.99
ORD-101869,13-02-2024,Sarah Johnson,Technology,Binders,South,1491.29,-348.8
ORD-101871,15-02-2024,Sarah Johnson,Technology,Chairs,South,699.04,-323.81
ORD-101876,20-02-2024,David Wilson,Technology,Binders,South,4808.28,1442.06
ORD-101877,21-02-2024,Michael Brown,Technology,Chairs,West,2896.58,519.76
ORD-101879,23-02-2024,Emily Davis,Technology,Accessories,North,1868.61,652.62
ORD-101881,25-02-2024,Michael Brown,Technology,Phones,North,1629.65,1191.92
ORD-101883,27-02-2024,Sarah Johnson,Technology,Storage,North,724.39,1102.62
ORD-101887,02-03-2024,Michael Brown,Technology,Chairs,South,760.23,-100.7
ORD-101889,04-03-2024,Linda Miller,Technology,Phones,South,939.8,854.87
ORD-101892,07-03-2024,Linda Miller,Technology,Phones,East,2287.99,-317.52
ORD-101893,08-03-2024,John Smith,Technology,Binders,East,1365.76,-345.95
ORD-101895,10-03-2024,Sarah Johnson,Technology,Chairs,North,480.62,1143.18
ORD-101896,11-03-2024,Sarah Johnson,Technology,Tables,South,2146.36,1188.11
ORD-101897,12-03-2024,Sarah Johnson,Technology,Accessories,East,4916.46,973.96
ORD-101899,14-03-2024,Linda Miller,Technology,Storage,East,4383.38,145.72
ORD-101906,21-03-2024,Emily Davis,Technology,Chairs,South,2319.52,259.81
ORD-101908,23-03-2024,David Wilson,Technology,Chairs,North,3850.3,-372.39
ORD-101912,27-03-2024,Linda Miller,Technology,Accessories,South,3535.58,985.14
ORD-101915,30-03-2024,Linda Miller,Technology,Binders,West,4621.95,915.31
ORD-101919,03-04-2024,John Smith,Technology,Phones,South,1529.85,73.27
ORD-101920,04-04-2024,Sarah Johnson,Technology,Phones,West,187.79,968.23
ORD-101922,06-04-2024,John Smith,Technology,Binders,South,2934.74,-474.55
ORD-101923,07-04-2024,Michael Brown,Technology,Storage,West,1497.73,1303.29
ORD-101935,19-04-2024,John Smith,Technology,Chairs,North,2525.33,1491.81
ORD-101943,27-04-2024,John Smith,Technology,Accessories,South,324.75,641.14
ORD-101945,29-04-2024,Linda Miller,Technology,Storage,North,2652.52,1055.15
ORD-101950,04-05-2024,Linda Miller,Technology,Phones,South,2194.62,184.28
ORD-101956,10-05-2024,Emily Davis,Technology,Accessories,South,3145.11,345.07
ORD-101957,11-05-2024,Emily Davis,Technology,Binders,South,3673.19,68.45
ORD-101964,18-05-2024,Michael Brown,Technology,Storage,West,506.31,-250.3
ORD-101966,20-05-2024,John Smith,Technology,Phones,North,3849.2,414.05
ORD-101967,21-05-2024,Linda Miller,Technology,Storage,North,3537.49,-483.76
ORD-101972,26-05-2024,Emily Davis,Technology,Accessories,North,4487.51,-328.42
ORD-101977,31-05-2024,Michael Brown,Technology,Accessories,West,3600.31,386.79
ORD-101979,02-06-2024,Sarah Johnson,Technology,Storage,North,3279.61,920.21
ORD-101981,04-06-2024,Linda Miller,Technology,Phones,North,1619.57,527.81
ORD-101992,15-06-2024,Linda Miller,Technology,Phones,South,855.64,746.52
ORD-101996,19-06-2024,John Smith,Technology,Tables,West,1864.15,-16.33
ORD-102005,28-06-2024,David Wilson,Technology,Chairs,East,4927.33,1205
ORD-102006,29-06-2024,Michael Brown,Technology,Tables,South,1708.85,64.14
ORD-102007,30-06-2024,Sarah Johnson,Technology,Binders,West,1566.74,1270.11
ORD-102008,01-07-2024,Emily Davis,Technology,Tables,North,4530.72,298.48
ORD-102015,08-07-2024,Michael Brown,Technology,Storage,West,1958.67,138.6
ORD-102018,11-07-2024,Emily Davis,Technology,Storage,North,4867.16,-410.28
ORD-102023,16-07-2024,Linda Miller,Technology,Tables,East,77.89,791.39
ORD-102027,20-07-2024,Linda Miller,Technology,Binders,East,209.26,1443.69
ORD-102028,21-07-2024,David Wilson,Technology,Chairs,South,4177.73,-142.45
ORD-102031,24-07-2024,Sarah Johnson,Technology,Tables,West,4351.54,1364.7
ORD-102032,25-07-2024,David Wilson,Technology,Binders,South,3733.87,1463.04
ORD-102035,28-07-2024,Sarah Johnson,Technology,Binders,North,3581.21,306.97
ORD-102037,30-07-2024,Sarah Johnson,Technology,Chairs,South,3832.74,1281.52
ORD-102044,06-08-2024,Emily Davis,Technology,Phones,East,2625.32,270.81
ORD-102045,07-08-2024,David Wilson,Technology,Chairs,East,173.85,215.2
ORD-102048,10-08-2024,Emily Davis,Technology,Accessories,East,1814.34,1278.68
ORD-102066,28-08-2024,Sarah Johnson,Technology,Binders,East,1745.22,982.48
ORD-102067,29-08-2024,Linda Miller,Technology,Chairs,North,2005.29,714.12
ORD-102069,31-08-2024,Sarah Johnson,Technology,Phones,East,4133.53,1350.31
ORD-102071,02-09-2024,Linda Miller,Technology,Chairs,North,2623.23,1080.98
ORD-102072,03-09-2024,Emily Davis,Technology,Binders,South,4912.41,-71.38
ORD-102073,04-09-2024,David Wilson,Technology,Binders,South,309.3,188.08
ORD-102078,09-09-2024,Linda Miller,Technology,Phones,North,1204.93,1002.46
ORD-102079,10-09-2024,Linda Miller,Technology,Tables,North,4338.35,63.79
ORD-102084,15-09-2024,Sarah Johnson,Technology,Phones,South,1431.59,-113.93
ORD-102087,18-09-2024,John Smith,Technology,Storage,North,2629.14,720.95
ORD-102088,19-09-2024,Michael Brown,Technology,Storage,North,3002.2,340.26
ORD-102094,25-09-2024,David Wilson,Technology,Tables,North,4255.39,389.33
ORD-102095,26-09-2024,David Wilson,Technology,Storage,North,1292.46,1363.16
ORD-102097,28-09-2024,Sarah Johnson,Technology,Accessories,West,2497.86,888.45
ORD-102099,30-09-2024,David Wilson,Technology,Binders,West,3300.86,990.3
ORD-102100,01-10-2024,Michael Brown,Technology,Storage,East,217.6,175.99
ORD-102101,02-10-2024,Emily Davis,Technology,Tables,North,3610.17,202.72
ORD-102102,03-10-2024,Michael Brown,Technology,Chairs,South,319.24,-262.69
ORD-102105,06-10-2024,Emily Davis,Technology,Chairs,West,2261.56,156.41
ORD-102108,09-10-2024,Sarah Johnson,Technology,Chairs,North,4447.53,948.73
ORD-102110,11-10-2024,John Smith,Technology,Binders,West,2063.44,682.2
ORD-102114,15-10-2024,Michael Brown,Technology,Phones,South,4263.25,409.66
ORD-102119,20-10-2024,Sarah Johnson,Technology,Accessories,East,712.07,196.18
ORD-102121,22-10-2024,John Smith,Technology,Accessories,North,2414.9,937.82
ORD-102122,23-10-2024,Michael Brown,Technology,Accessories,West,221.93,480.18
ORD-102123,24-10-2024,David Wilson,Technology,Tables,North,2318.04,1002.14
ORD-102125,26-10-2024,Sarah Johnson,Technology,Storage,South,3898.89,-327.03
ORD-102126,27-10-2024,David Wilson,Technology,Chairs,South,1781.16,970.74
ORD-102127,28-10-2024,John Smith,Technology,Binders,East,4912.92,1166.46
ORD-102128,29-10-2024,John Smith,Technology,Chairs,South,912.04,1307.06
ORD-102130,31-10-2024,Sarah Johnson,Technology,Accessories,East,457.6,1007.17
ORD-102132,02-11-2024,Sarah Johnson,Technology,Accessories,West,4973.82,-188.5
ORD-102139,09-11-2024,John Smith,Technology,Storage,North,1988.73,952.49
ORD-102143,13-11-2024,David Wilson,Technology,Chairs,East,454.19,592.01
ORD-102146,16-11-2024,Linda Miller,Technology,Storage,East,4266.09,217.22
ORD-102148,18-11-2024,David Wilson,Technology,Tables,South,3159.02,263.86
ORD-102149,19-11-2024,Michael Brown,Technology,Accessories,South,2574.69,878.82
ORD-102150,20-11-2024,David Wilson,Technology,Binders,West,3546.43,696.51
ORD-102155,25-11-2024,Sarah Johnson,Technology,Phones,West,2684.32,991.6
ORD-102157,27-11-2024,Sarah Johnson,Technology,Phones,South,1267.55,711.71
ORD-102165,05-12-2024,Emily Davis,Technology,Storage,South,2327.21,-127.8
ORD-102166,06-12-2024,David Wilson,Technology,Accessories,North,2585.46,79.52
ORD-102169,09-12-2024,Emily Davis,Technology,Storage,East,3283.18,872.47
ORD-102170,10-12-2024,Sarah Johnson,Technology,Storage,West,608,805.02
ORD-102171,11-12-2024,Linda Miller,Technology,Storage,North,4397.57,331.2
